PUK,11.993333
PUMP,26.000002
PVH,6.211523
PVL,28.800001
PWR,26.51181
PX,13.744681
QBTS,-27.884617
QD,-74.75
QGEN,17.279476
QS,-6.1666665
QSR,11.625
QTWO,43.275864
QUAD,4.8699183
QXO,39.09375
R,12.128675
RACE,52.825813
RAMP,16.097937
RBA,20.155205
RBC,33.18866
RBLX,-44.971222
RBOT,-1.6193694
RBRK,-52.014923
RC,6.6534653
RCI,7.5173335
RCL,16.393282
RCUS,-2.3704495
RDDT,248.3582
RDN,8.788618
RDW,-74.625
RDY,15.344828
RELX,29.692772
RERE,6.1914897
RES,17.382353
REVG,14.815166
REX,18.180616
REXR,30.877865
REZI,7.6274514
RF,10.349557
RGA,8.248259
RGR,15.660079
RH,27.559967
RHI,20.477816
RHP,20.089796
RIG,24.0
RIO,9.3152485
RITM,6.257895
RJF,13.60323
RKT,20.075756
RL,21.327188
RLI,11.683386
RLJ,49.157898
RLX,20.250002
RM,6.0440917
RMAX,6.9015145
RMD,22.516035
RNG,6.8439717
RNGR,14.888889
RNR,6.44157
RNST,14.444881
ROG,24.32578
ROK,25.896492
ROL,45.794643
RPM,19.673702
RPT,11.666667
RRC,12.956228
RRX,12.631331
RS,17.33218
RSF,6.343153
RSG,33.901615
RSI,37.97222
RSKD,24.318182
RTO,43.741383
RTX,20.178396
RVLV,37.644737
RVTY,22.062016
RWT,7.5764704
RXO,38.0
RY,12.824163
RYAM,38.842106
RYAN,29.583708
RYI,18.83721
RYN,49.807693
S,110.600006
SA,-59.473686
SAFE,10.325153
SAH,11.13474
SAM,19.166948
SAN,7.6329117
SAND,31.473684
SAP,41.924442
SAR,8.682274
SARO,31.481928
SB,5.3285713
SBH,5.137931
SBI,792.0
SBS,14.904347
SBSI,10.720848
SBSW,12.103449
SCCO,19.31601
SCHW,21.168423
SCI,19.92677
SCL,15.417689
SCM,10.328859
SCS,10.798246
SD,5.8937197
SDHC,11.24762
SDRL,8.021622
SE,60.483418
SEE,10.26984
SEI,18.536081
SEM,7.823009
SEMR,44.694443
SES,-3.1034484
SF,13.618611
SFBS,17.146246
SFL,11.365853
SG,-50.76744
SGHC,16.808512
SGI,575.4545
SGU,14.659091
SHAK,96.21239
SHCO,-54.214287
SHEL,8.486005
SHG,4.73662
SHO,39.444443
SHOP,62.464863
SHW,26.96166
SID,7.6499996
SIG,4.594948
SII,22.48439
SITC,-19.756756
SITE,34.695873
SJM,10.447294
SKIL,-3.3208687
SKLZ,-1.900901
SKM,7.138365
SKT,40.693184
SKX,12.711111
SKY,24.767326
SKYH,-57.0
SLB,11.373298
SLF,10.094271
SLG,-27.88
SLGN,13.140098
SLQT,152.33334
